OTU_ID	taxonomy	alternative classification and confidence	model_category	approx_size (ref)
af526e935de6c2aca0ad4bd30e9d92b9	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)			
6d4e5d09bb5160628961a40061bb9b89	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade			
318b0203e3af6dc744166aaf8c48b31f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ib			
2420a403f528f62fb5ba1fc74012d78b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade			
fba67474802fb49be65f15d6edd3c596	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV; s__uncultured_bacterium			
40fae1a7958a4303311b58e8e622aa6f	d__Bacteria; p__Nitrospinota; c__P9X2b3D02; o__P9X2b3D02; f__P9X2b3D02; g__P9X2b3D02; s__uncultured_bacterium			
c765f2671849991210236ccc02bd094f	kingdom_Eukaryota; supergroup_Alveolata; division_Apicomplexa; class_Apicomplexa_X; order_Gregarines; family_Cephaloidophoroidea; genus_Cephaloidophoroidea_X; species_Cephaloidophoroidea_X_sp.			
c7ad5ed45a0e4cb6a0c76d1fde9e7830	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia			
3ce75cd3fc45da312be462504f90da53	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium			
d021ccf12a33784f4c086a451e9668a5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group			
bf19ed78e5ef2a593ffaaf154396d3d6	kingdom_Eukaryota; supergroup_Alveolata; division_Apicomplexa; class_Apicomplexa_X; order_Gregarines; family_Cephaloidophoroidea; genus_Cephaloidophoroidea_X; species_Cephaloidophoroidea_X_sp.			
6399fc24fc110d0fb84ae8de6c87a6af	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B)			
a973cfa53c17f12f1b06e9104c60034d	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium			
4affe227cf64b02ccc3097c6389857ea	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Rhizosolenia; Rhizosolenia_setigera		diat	
456d528e35c36d0613e43b260f5cfc47	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-5; genus_Dino-Group-I-Clade-5_X; species_Dino-Group-I-Clade-5_X_sp.			
7102a700051adccea812bc61db852a13	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; s__uncultured_Chloroflexi			
bd716030c62998623bf5ce21a7fff8ba	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium			
086701f9033187ea7dfa5d6a8d7b6598	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ib			
e2ef59f9fc0d142c2455a5bb05e3d7e0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__unidentified_marine			
a624ef9f57b807c918122634777ce5bc	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; s__Chloroflexi_bacterium			
4c1f47a8699c79cf9312b392d4e6c875	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group			
8fa8d0596d015e8f5b75095b07a6de04	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium			
631bad1342f60a1ec56064efc3f72038	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B)			
8007c707a1b98cd80542b93ca122db22	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__unidentified_marine			
2f6237ba18914a328d59ddd8f4359315	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; s__uncultured_Flavobacteriia			
82231b8c874bf8490a8f55a10a4670ef	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_Polycystinea; order_Spumellarida; family_Pyloniidae-Spongodiscidae; genus_Pyloniidae-Spongodiscidae_X; species_Pyloniidae-Spongodiscidae_X_sp.			
6df0811cf92e23d76f1e6db2380da26d	kingdom_Eukaryota; supergroup_Opisthokonta; division_Metazoa; class_Cnidaria; order_Cnidaria_X; family_Hydrozoa			
9c98a074a6bac5d1af222cfd1b385527	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_Gemmatimonadales			
6422298804231e0f7612a120dc5cd062	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marinoscillum; s__uncultured_marine			
4be3659c335049cb2758c202c5e1f17e	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus			
3ebca60786781ddd1b31091f84a86f7d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia			
d4a07cbc3156a8f3a440cba5db9d7aea	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_RAD-B; order_RAD-B_X; family_RAD-B-Group-I; genus_RAD-B-Group-I_X; species_RAD-B-Group-I_X_sp.			
959e12df1e53827b77a631f1da8c8ab6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured			
ea3be9bf452686ab37f88742517287f5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__uncultured_Oceanibaculum			
44affbe20069f8df29b16831eebc3d09	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade			
1dac6eea9db1912870006fa201ec28ae	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593			
fff0285c40345cbb43271330794ec7c3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593			
df6d9ba3e3b59f26f686c2b6e43e338a	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-5; genus_Dino-Group-I-Clade-5_X; species_Dino-Group-I-Clade-5_X_sp.			
93f98c6625e819480641388a012067c7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured; s__uncultured_marine			
1b1b57d141bbc13ce457c559508331f4	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__marine_metagenome			
0e26d35a67af25a2b4ce071c774db4a2	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_marine			
9a25eb6384d2251e4f77aa1c75b2b7d9	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)			
703468ee026c3bec8e703a689048f7e9	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group; s__uncultured_verrucomicrobium			
a822bbadbe87dfc82c9a91fd4f48fbd8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__AT-s3-44; f__AT-s3-44; g__AT-s3-44; s__uncultured_bacterium			
cf4df1cc2e610e78faabfb5c396ae314	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured			
6a35722f7cb149e1fcf07465d1ff7f56	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacteriia			
81b647dce47ff9f8c4d40862748906a6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ib			
17d3c59e9e5be32a54135dc4c48c8b3b	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B)			
50ad28e356db5dbf5756c54faca50201	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II; family_Dino-Group-II-Clade-6; genus_Dino-Group-II-Clade-6_X; species_Dino-Group-II-Clade-6_X_sp.			
bb4a48da2fe1a3d1ef28d6ec379b06d4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__Candidatus_Puniceispirillum; s__uncultured_bacterium			
62bf2bd519ea688bbc78dc9552e969cb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium			
db041f412bf371637722e94767101d1b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__unidentified_marine			
02a24115232b57750fdad54e4e4333eb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593; s__uncultured_marine			
dea18205d476fa677ef0f34897efe90b	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_Polycystinea; order_Spumellarida; family_Spumellarida-Group-I; genus_Spumellarida-Group-I_X; species_Spumellarida-Group-I_X_sp.			
fe6021cc39a6cec0b87db1e007a97f6f	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-5; genus_Dino-Group-I-Clade-5_X; species_Dino-Group-I-Clade-5_X_sp.			
6459a8dd926434df85af8d6128d07073	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV			
e727d1e8902101b39acb97fec005e08f	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B)			
26defcad0a413ccbc4134c59b5c0905f	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II			
c0e6cd5e7f5eed27cbb2201004e9438c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured			
8c50f42340fe05a12183f085d1c6692d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II			
b533f2c67f438d65b892fc91c14491ac	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ib			
b92a96617ee0e7f66a77c65d49c401fc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EPR3968-O8a-Bc78; f__EPR3968-O8a-Bc78; g__EPR3968-O8a-Bc78			
f7e1a62e90900c09a3ab62a6ae705c21	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae			
af78e5111bf853dc5427939300707f4c	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)			
abc24320252b0bfadd7b7a1db091f7f9	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_marine			
838ffe3945991b9b1280e52685d02a93	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia			
4aba04e9450ef33a21b801d7861e8542	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium			
802665f7f43d85fac6d7e6bedf800dfd	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__unidentified_marine			
c9b22b78bdaba2cbe7ccf9fcfe48ae61	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_RAD-B; order_RAD-B_X; family_RAD-B-Group-I; genus_RAD-B-Group-I_X; species_RAD-B-Group-I_X_sp.			
93057ec78dd6c1244479732042625975	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas_sp.		pico_eu	
22311ee01de2db771645a8aff44fbfa8	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__Actinomarinaceae; g__Candidatus_Actinomarina; s__uncultured_bacterium			
ee8205d9502bdc4ad314784ac649ebdf	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II; family_Dino-Group-II-Clade-7; genus_Dino-Group-II-Clade-7_X; species_Dino-Group-II-Clade-7_X_sp.			
422d272ff2d28a65aa87967d958461a6	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_Polycystinea; order_Spumellarida; family_Spumellarida-Group-I			
197dd5c37933f2b85645ebdb58fea407	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade; s__uncultured_marine			
9138e2b6c20f47d8f90d7c079fe30435	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593			
ce5d3945aa3e889dff9b6d43d48237b6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade; s__uncultured_bacterium			
7962e4bc85ecadc6126cbf9efd8a5135	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade			
a3a3938ad0cfd8d68ac9df322327a4f0	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-2; genus_Dino-Group-I-Clade-2_X; species_Dino-Group-I-Clade-2_X_sp.			
4eb5873489776b6c97bcca447ea933ee	Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae; Chloropicon	chloropicophyceaea - clade VII	nanoplankton	3-5µm (Tragin 2016)
3a15db1c9e3ab24a60e364854be4c8c8	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_SAR324			
ece9be43c9e9420c53c6c8fc8e8b67d8	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata			
d08e417b9434f4750b9767c8c0d21bab	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_marine			
14e0ca5c4572ebac69df5000a2dcf370	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_marine			
5b9768f7ad5758083e5e57465731d9fa	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_marine			
b8b8ab4b8acbad463376505d49d4ec1d	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II; family_Dino-Group-II-Clade-1; genus_Dino-Group-II-Clade-1_X; species_Dino-Group-II-Clade-1_X_sp.			
2c9b906ca83db8203eef3398255ece36	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-5; genus_Dino-Group-I-Clade-5_X; species_Dino-Group-I-Clade-5_X_sp.			
a9b30739cc9b9854bb06b460c9bd081a	kingdom_Eukaryota			
303e4fa4990528f9f9d37364dd1318ba	kingdom_Eukaryota; supergroup_Stramenopiles; division_Stramenopiles_X; class_MAST; order_MAST-3; family_MAST-3A; genus_MAST-3A_X; species_MAST-3A_X_sp.			
3bea169b9618e1d3e3b5aa76156f8321	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS7_marine_group; g__NS7_marine_group; s__uncultured_bacterium			
8a91a36fe5b9c646e938907cb010e3ee	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia			
250e04c615f6a25418beff7be797f69e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II			
edf25248a921f0691e911d3908b70dd1	Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_XX; Chrysophyceae_XXX; Chrysophyceae_XXX_sp.	based on Ochromonas	mixo	
2eefc374bd5221d352963c11174ce494	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ib			
5a6ce09a59a221e47a8ffd1fcd44b503	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__unidentified_marine			
07e2e66cf40c8537319eb0f890ee06c9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__OM75_clade			
e815b4dacdb67bbeafe9e9df4d196b4e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter			
356f67f7ec021aade46560da0dba8c5b	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__Alteromonas_macleodii			
d6adc18159d6af086ed079aa6e821c44	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__marine_metagenome			
3a1cc68b00fcf7abedce1ae570356e7f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II			
99740e4791f201ec3b211036347242e4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__unidentified_marine			
8af88d74bad9492ab4240558a285dc03	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina			
b247cf79c878d83c6ad685845b1154e3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marinoscillum; s__uncultured_marine			
4a94f2602264bf98ab2a3d29c558e971	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade			
646af8ee90bdb0cff0c3f8eff0c86fc2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_SAR156			
9183174fc5dd64b97aec2001b50bc52a	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium			
8b6493ae77fb2949911f8171245dff1c	kingdom_Eukaryota; supergroup_Alveolata; division_Ciliophora; class_Oligohymenophorea; order_OLIGO5; family_OLIGO5_X; genus_OLIGO5_XX; species_OLIGO5_XX_sp.			
ec5626ab313865000516aa49ba66ef94	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; s__uncultured_Bacteroidetes			
51c2a7b6bf2d9cc9f88fe749dcff7543	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured			
102075687d2bcb20b7df5eef8231cb2a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade; s__uncultured_marine			
54195a169173145bfaf95b69edd15230	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593			
bd1b73b849ba200a800b18bd0b770d88	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured			
d8e12ddc3d2bdeaaa70e317e7abd1ec0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV; s__uncultured_bacterium			
064a7e8a7db296d22c96232a89a135c7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; s__uncultured_proteobacterium			
c371def27b9d23f8fe3dcd6180e049c2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HOC36; f__HOC36; g__HOC36; s__Candidatus_Thioglobus			
227803e6b04f42318e5f13e1c41f492c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium			
347c038d597789cdbb18790e1b4d4d8a	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-5; genus_Dino-Group-I-Clade-5_X; species_Dino-Group-I-Clade-5_X_sp.			
cf04459d1b314358193e025bec0d1c8e	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata			
b3386a78e741bb34d832488e6a4d4580	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade			
eaec2e689950af4091cf9837484d213d	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae			
ed5d09a41467ac0cb68c6ed5ab481a19	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae			
74bd7be9aa83cd8d0dd9ba317350100e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium			
81c89476ebff5af1bec58f476d513b22	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster			
